return,duration,dollar_pnl
-1.0,2,-172.0
-1.0,16,-184.0
-1.0,87,-172.0
-1.0,5,-192.0
-1.0,221,-100.0
-1.0,20,-920.0
-1.0,156,-976.0
-1.0,58,-92.0
-1.0,27,-188.0
-1.0,1,-248.0
-1.0,2,-120.0
-1.0,56,-1196.0
-1.0,3,-64.0
-1.0,25,-128.0
-1.0,10,-80.0
-1.0,1,-380.0
-1.0,5,-860.0
-1.0,4,-320.0
-1.0,16,-560.0
-1.0,20,-176.0
-1.0,48,-136.0
-1.0,6,-76.0
-1.0,5,-120.0
-1.0,4,-36.0
-1.0,13,-1200.0
0.843520782396088,2352,1380.0
3.697183098591549,234,1050.0
-1.0,11,-168.0
-1.0,1,-88.0
2.4043478260869566,72,1106.0
0.14684466019417475,24,241.99999999999997
2.18780487804878,16,1793.9999999999998
-1.0,29,-888.0
-1.0,12,-232.0
-1.0,11,-240.0
-1.0,10,-128.0
6.635869565217392,1157,2442.0
4.393939393939394,3108,2320.0
-1.0,5,-716.0
-1.0,19,-708.0
-1.0,35,-164.0
-1.0,38,-348.0
-1.0,5,-240.0
-1.0,1,-88.0
-1.0,3,-72.0
-1.0,989,-172.0
-1.0,3,-244.0
-1.0,20,-188.0
-1.0,8,-408.0
-1.0,8,-1240.0
-1.0,2,-296.0
-1.0,13,-312.0
-1.0,11,-1028.0
7.556451612903226,1814,5622.0
-1.0,2,-272.0
-1.0,1,-128.0
-1.0,15,-376.0
-1.0,34,-116.0
-1.0,21,-56.0
-1.0,371,-220.0
3.099056603773585,25,1314.0
-1.0,2,-168.0
-1.0,56,-432.0
-1.0,8,-500.0
-1.0,83,-508.0
-1.0,211,-552.0
-1.0,22,-420.0
-1.0,3,-428.0
-1.0,10,-388.0
-1.0,4,-368.0
-1.0,7,-176.0
-1.0,2,-232.0
-1.0,34,-712.0
-1.0,37,-264.0
-1.0,2,-248.0
-1.0,3,-76.0
-1.0,5,-532.0
6.193548387096774,571,2304.0
-1.0,3,-892.0
-1.0,34,-324.0
6.506622516556291,200,3930.0
-1.0,680,-1004.0
-1.0,1,-60.0
-1.0,7,-284.0
-1.0,6,-704.0
1.9260355029585798,1785,1302.0
-1.0,35,-664.0
-1.0,2,-120.0
4.269736842105263,733,1298.0
-1.0,39,-320.0
2.832692307692308,1779,5892.0
7.130597014925373,910,3822.0
-1.0,1,-692.0
-1.0,3,-512.0
-1.0,390,-164.0
-1.0,11,-240.0
-1.0,30,-104.0
-1.0,3,-124.0
-1.0,54,-12.0
-1.0,99,-224.0
-1.0,9,-140.0
-1.0,6,-124.0
-1.0,7,-160.0
-1.0,4,-144.0
3.142857142857143,178,528.0
-1.0,4,-644.0
-1.0,9,-296.0
-1.0,7,-148.0
-1.0,2,-64.0
-1.0,63,-52.0
-1.0,13,-176.0
3.382978723404255,129,636.0
-1.0,4,-80.0
-1.0,3,-96.0
-1.0,4,-832.0
0.7016806722689075,988,1001.9999999999999
-1.0,2,-336.0
-1.0,141,-688.0
-1.0,4,-324.0
-1.0,5,-1004.0
-1.0,204,-984.0
-1.0,9,-272.0
-1.0,36,-552.0
-1.0,16,-576.0
-1.0,18,-396.0
4.6171875,345,3546.0
-1.0,9,-312.0
-1.0,2,-220.0
-1.0,22,-356.0
-1.0,29,-260.0
-1.0,14,-344.0
-1.0,58,-284.0
-1.0,8,-308.0
-1.0,58,-184.0
-1.0,7,-1224.0
11.075342465753424,416,3234.0
-1.0,14,-556.0
-1.0,59,-816.0
-1.0,5,-648.0
-1.0,1,-368.0
-1.0,3,-700.0
-1.0,11,-476.0
-1.0,1,-168.0
-1.0,15,-920.0
-1.0,1,-196.0
