return,duration,dollar_pnl
-1.0,2,-516.0
-1.0,5,-408.0
-1.0,29,-428.0
-1.0,19,-648.0
-1.0,1,-52.0
-1.0,11,-56.0
-1.0,25,-256.0
-1.0,5,-248.0
2.0357142857142856,99,798.0
0.9848024316109423,55,1296.0
-1.0,12,-300.0
-1.0,1,-28.0
-1.0,5,-340.0
-1.0,3,-192.0
-1.0,64,-304.0
-1.0,167,-272.0
-1.0,6,-524.0
-1.0,1,-68.0
-1.0,1,-44.0
-1.0,48,-72.0
-1.0,2,-192.0
-1.0,1,-252.0
-1.0,3,-256.0
-1.0,47,-352.0
-1.0,174,-256.0
-1.0,41,-2288.0
-1.0,1,-40.0
-1.0,21,-460.0
-1.0,1,-128.0
-1.0,6,-84.0
-1.0,36,-284.0
-1.0,5,-452.0
-1.0,1,-500.0
-1.0,145,-712.0
-1.0,16,-556.0
-1.0,4,-364.0
-1.0,145,-788.0
-1.0,52,-536.0
4.639285714285714,830,2598.0
-1.0,3,-420.0
-1.0,55,-348.0
2.3518518518518516,241,1015.9999999999999
-1.0,130,-784.0
2.0211864406779663,38,954.0000000000001
4.165573770491804,1256,5082.000000000001
-1.0,24,-336.0
-1.0,3,-136.0
-1.0,187,-456.0
-1.0,544,-464.0
-1.0,18,-692.0
-1.0,284,-648.0
-1.0,3,-324.0
-1.0,4,-140.0
-1.0,57,-400.0
-1.0,3,-340.0
-1.0,2,-252.0
-1.0,2,-340.0
-1.0,526,-548.0
-1.0,34,-1444.0
-1.0,16,-228.0
-1.0,3,-204.0
-1.0,1,-44.0
-1.0,39,-184.0
0.8879907621247113,586,1538.0
-1.0,23,-508.0
-1.0,63,-464.0
-1.0,2,-220.0
-1.0,1,-88.0
-1.0,1,-12.0
18.90625,641,3630.0
-1.0,6,-164.0
-1.0,45,-564.0
-1.0,8,-308.0
-1.0,9,-288.0
-1.0,4,-364.0
-1.0,224,-148.0
-1.0,4,-212.0
-1.0,16,-620.0
-1.0,26,-624.0
-1.0,52,-608.0
-1.0,146,-152.0
1.349740932642487,349,1042.0
-1.0,20,-528.0
-1.0,2,-280.0
-1.0,82,-488.0
-1.0,1,-456.0
-1.0,36,-884.0
-1.0,137,-1128.0
-1.0,9,-404.0
-1.0,4,-404.0
-1.0,13,-788.0
-1.0,31,-852.0
-1.0,5,-956.0
-1.0,90,-1424.0
-1.0,18,-572.0
5.075342465753424,316,2964.0
-1.0,334,-248.0
-1.0,5,-1048.0
-1.0,36,-412.0
-1.0,85,-1604.0
5.316420664206642,2513,11525.999999999998
-1.0,829,-592.0
36.11111111111111,204,3899.9999999999995
-1.0,15,-164.0
-1.0,17,-384.0
-1.0,7,-268.0
-1.0,3,-128.0
-1.0,9,-136.0
-1.0,207,-160.0
-1.0,1,-260.0
-1.0,1,-140.0
-1.0,58,-268.0
-1.0,7,-316.0
-1.0,3,-296.0
-1.0,2,-60.0
-1.0,1,-144.0
-1.0,12,-472.0
-1.0,1,-252.0
-1.0,1,-212.0
-1.0,1,-200.0
-1.0,15,-476.0
-1.0,14,-492.0
-1.0,38,-840.0
-1.0,2,-380.0
-1.0,30,-2532.0
1.7352941176470589,139,2124.0
-1.0,5,-840.0
-1.0,1,-20.0
-1.0,1,-328.0
-1.0,1,-480.0
-1.0,71,-852.0
-1.0,6,-668.0
-1.0,1,-312.0
11.389830508474578,217,10752.000000000002
-1.0,6,-720.0
-1.0,10,-580.0
-0.049019607843137254,115,-60.0
